year,value,region_code,region_name
1990,4998478.0,SSS,KOKO MAA
1991,5029002.0,SSS,KOKO MAA
1992,5054982.0,SSS,KOKO MAA
1993,5077912.0,SSS,KOKO MAA
1994,5098754.0,SSS,KOKO MAA
1995,5116826.0,SSS,KOKO MAA
1996,5132320.0,SSS,KOKO MAA
1997,5147349.0,SSS,KOKO MAA
1998,5159646.0,SSS,KOKO MAA
1999,5171302.0,SSS,KOKO MAA
2000,5181115.0,SSS,KOKO MAA
2001,5194901.0,SSS,KOKO MAA
2002,5206295.0,SSS,KOKO MAA
2003,5219732.0,SSS,KOKO MAA
2004,5236611.0,SSS,KOKO MAA
2005,5255580.0,SSS,KOKO MAA
2006,5276955.0,SSS,KOKO MAA
2007,5300484.0,SSS,KOKO MAA
2008,5326314.0,SSS,KOKO MAA
2009,5351427.0,SSS,KOKO MAA
2010,5375276.0,SSS,KOKO MAA
2011,5401267.0,SSS,KOKO MAA
2012,5426674.0,SSS,KOKO MAA
2013,5451270.0,SSS,KOKO MAA
2014,5471753.0,SSS,KOKO MAA
2015,5487308.0,SSS,KOKO MAA
2016,5503297.0,SSS,KOKO MAA
2017,5513130.0,SSS,KOKO MAA
2018,5517919.0,SSS,KOKO MAA
2019,5525292.0,SSS,KOKO MAA
2020,5533793.0,SSS,KOKO MAA
2021,5548241.0,SSS,KOKO MAA
2022,5563970.0,SSS,KOKO MAA
2023,5603851.0,SSS,KOKO MAA
2024,5635971.0,SSS,KOKO MAA
2025,5652881.0,SSS,KOKO MAA
1990,16048.0,KU020,Akaa
1991,16096.0,KU020,Akaa
1992,16201.0,KU020,Akaa
1993,16142.0,KU020,Akaa
1994,16038.0,KU020,Akaa
1995,15986.0,KU020,Akaa
1996,15924.0,KU020,Akaa
1997,15840.0,KU020,Akaa
1998,15857.0,KU020,Akaa
1999,15954.0,KU020,Akaa
2000,15945.0,KU020,Akaa
2001,16022.0,KU020,Akaa
2002,16117.0,KU020,Akaa
2003,16269.0,KU020,Akaa
2004,16324.0,KU020,Akaa
2005,16422.0,KU020,Akaa
2006,16586.0,KU020,Akaa
2007,16738.0,KU020,Akaa
2008,16837.0,KU020,Akaa
2009,16858.0,KU020,Akaa
2010,17012.0,KU020,Akaa
2011,17091.0,KU020,Akaa
2012,17134.0,KU020,Akaa
2013,17108.0,KU020,Akaa
2014,17052.0,KU020,Akaa
2015,17043.0,KU020,Akaa
2016,16923.0,KU020,Akaa
2017,16769.0,KU020,Akaa
2018,16611.0,KU020,Akaa
2019,16475.0,KU020,Akaa
2020,16391.0,KU020,Akaa
2021,16467.0,KU020,Akaa
2022,16473.0,KU020,Akaa
2023,16405.0,KU020,Akaa
2024,16387.0,KU020,Akaa
2025,16429.0,KU020,Akaa
1990,11963.0,KU005,Alajärvi
1991,11982.0,KU005,Alajärvi
1992,12023.0,KU005,Alajärvi
1993,11992.0,KU005,Alajärvi
1994,11985.0,KU005,Alajärvi
1995,11890.0,KU005,Alajärvi
1996,11874.0,KU005,Alajärvi
1997,11803.0,KU005,Alajärvi
1998,11720.0,KU005,Alajärvi
1999,11624.0,KU005,Alajärvi
2000,11503.0,KU005,Alajärvi
2001,11341.0,KU005,Alajärvi
2002,11185.0,KU005,Alajärvi
2003,11075.0,KU005,Alajärvi
2004,11027.0,KU005,Alajärvi
2005,10910.0,KU005,Alajärvi
2006,10768.0,KU005,Alajärvi
2007,10698.0,KU005,Alajärvi
2008,10634.0,KU005,Alajärvi
2009,10573.0,KU005,Alajärvi
2010,10487.0,KU005,Alajärvi
2011,10327.0,KU005,Alajärvi
2012,10268.0,KU005,Alajärvi
2013,10227.0,KU005,Alajärvi
2014,10171.0,KU005,Alajärvi
2015,10006.0,KU005,Alajärvi
2016,9899.0,KU005,Alajärvi
2017,9831.0,KU005,Alajärvi
2018,9700.0,KU005,Alajärvi
2019,9562.0,KU005,Alajärvi
2020,9419.0,KU005,Alajärvi
2021,9311.0,KU005,Alajärvi
2022,9183.0,KU005,Alajärvi
2023,9113.0,KU005,Alajärvi
2024,9078.0,KU005,Alajärvi
2025,8982.0,KU005,Alajärvi
1990,3072.0,KU009,Alavieska
1991,3060.0,KU009,Alavieska
1992,3053.0,KU009,Alavieska
1993,3097.0,KU009,Alavieska
1994,3084.0,KU009,Alavieska
1995,3051.0,KU009,Alavieska
1996,3054.0,KU009,Alavieska
1997,3064.0,KU009,Alavieska
1998,3029.0,KU009,Alavieska
1999,2990.0,KU009,Alavieska
2000,2940.0,KU009,Alavieska
2001,2902.0,KU009,Alavieska
2002,2898.0,KU009,Alavieska
2003,2891.0,KU009,Alavieska
2004,2894.0,KU009,Alavieska
2005,2854.0,KU009,Alavieska
2006,2827.0,KU009,Alavieska
2007,2817.0,KU009,Alavieska
2008,2759.0,KU009,Alavieska
2009,2776.0,KU009,Alavieska
2010,2770.0,KU009,Alavieska
2011,2750.0,KU009,Alavieska
2012,2761.0,KU009,Alavieska
2013,2740.0,KU009,Alavieska
2014,2687.0,KU009,Alavieska
2015,2687.0,KU009,Alavieska
2016,2639.0,KU009,Alavieska
2017,2610.0,KU009,Alavieska
2018,2573.0,KU009,Alavieska
2019,2519.0,KU009,Alavieska
2020,2517.0,KU009,Alavieska
2021,2491.0,KU009,Alavieska
2022,2447.0,KU009,Alavieska
2023,2437.0,KU009,Alavieska
2024,2410.0,KU009,Alavieska
2025,2384.0,KU009,Alavieska
1990,13785.0,KU010,Alavus
1991,13781.0,KU010,Alavus
1992,13744.0,KU010,Alavus
1993,13690.0,KU010,Alavus
1994,13623.0,KU010,Alavus
1995,13472.0,KU010,Alavus
1996,13341.0,KU010,Alavus
1997,13330.0,KU010,Alavus
1998,13299.0,KU010,Alavus
1999,13174.0,KU010,Alavus
2000,13135.0,KU010,Alavus
2001,13040.0,KU010,Alavus
2002,12925.0,KU010,Alavus
2003,12897.0,KU010,Alavus
2004,12880.0,KU010,Alavus
2005,12868.0,KU010,Alavus
2006,12791.0,KU010,Alavus
2007,12788.0,KU010,Alavus
2008,12706.0,KU010,Alavus
2009,12586.0,KU010,Alavus
2010,12439.0,KU010,Alavus
2011,12385.0,KU010,Alavus
2012,12341.0,KU010,Alavus
2013,12228.0,KU010,Alavus
2014,12103.0,KU010,Alavus
2015,12044.0,KU010,Alavus
2016,11907.0,KU010,Alavus
2017,11713.0,KU010,Alavus
2018,11544.0,KU010,Alavus
2019,11468.0,KU010,Alavus
2020,11332.0,KU010,Alavus
2021,11197.0,KU010,Alavus
2022,11102.0,KU010,Alavus
2023,10933.0,KU010,Alavus
2024,10780.0,KU010,Alavus
2025,10634.0,KU010,Alavus
1990,8822.0,KU016,Asikkala
1991,8790.0,KU016,Asikkala
1992,8828.0,KU016,Asikkala
1993,8842.0,KU016,Asikkala
1994,8761.0,KU016,Asikkala
1995,8782.0,KU016,Asikkala
1996,8728.0,KU016,Asikkala
1997,8694.0,KU016,Asikkala
1998,8609.0,KU016,Asikkala
1999,8636.0,KU016,Asikkala
2000,8644.0,KU016,Asikkala
2001,8680.0,KU016,Asikkala
2002,8648.0,KU016,Asikkala
2003,8554.0,KU016,Asikkala
2004,8547.0,KU016,Asikkala
2005,8560.0,KU016,Asikkala
2006,8597.0,KU016,Asikkala
2007,8663.0,KU016,Asikkala
2008,8604.0,KU016,Asikkala
2009,8551.0,KU016,Asikkala
2010,8552.0,KU016,Asikkala
2011,8498.0,KU016,Asikkala
2012,8461.0,KU016,Asikkala
2013,8405.0,KU016,Asikkala
2014,8374.0,KU016,Asikkala
2015,8287.0,KU016,Asikkala
2016,8323.0,KU016,Asikkala
2017,8248.0,KU016,Asikkala
2018,8149.0,KU016,Asikkala
2019,8083.0,KU016,Asikkala
2020,8059.0,KU016,Asikkala
2021,8033.0,KU016,Asikkala
2022,8014.0,KU016,Asikkala
2023,7968.0,KU016,Asikkala
2024,7889.0,KU016,Asikkala
2025,7841.0,KU016,Asikkala
1990,4248.0,KU018,Askola
1991,4311.0,KU018,Askola
1992,4334.0,KU018,Askola
1993,4348.0,KU018,Askola
1994,4319.0,KU018,Askola
1995,4269.0,KU018,Askola
1996,4301.0,KU018,Askola
1997,4298.0,KU018,Askola
1998,4314.0,KU018,Askola
1999,4360.0,KU018,Askola
2000,4389.0,KU018,Askola
2001,4421.0,KU018,Askola
2002,4446.0,KU018,Askola
2003,4474.0,KU018,Askola
2004,4530.0,KU018,Askola
2005,4555.0,KU018,Askola
2006,4627.0,KU018,Askola
2007,4711.0,KU018,Askola
2008,4761.0,KU018,Askola
2009,4831.0,KU018,Askola
2010,4864.0,KU018,Askola
2011,4911.0,KU018,Askola
2012,4988.0,KU018,Askola
2013,4991.0,KU018,Askola
2014,5064.0,KU018,Askola
2015,5104.0,KU018,Askola
2016,5046.0,KU018,Askola
2017,4990.0,KU018,Askola
2018,4958.0,KU018,Askola
2019,4943.0,KU018,Askola
2020,4878.0,KU018,Askola
2021,4847.0,KU018,Askola
2022,4763.0,KU018,Askola
2023,4700.0,KU018,Askola
2024,4651.0,KU018,Askola
2025,4677.0,KU018,Askola
1990,2960.0,KU019,Aura
1991,3134.0,KU019,Aura
1992,3195.0,KU019,Aura
1993,3232.0,KU019,Aura
1994,3280.0,KU019,Aura
1995,3288.0,KU019,Aura
1996,3281.0,KU019,Aura
1997,3293.0,KU019,Aura
1998,3291.0,KU019,Aura
1999,3316.0,KU019,Aura
2000,3338.0,KU019,Aura
2001,3378.0,KU019,Aura
2002,3457.0,KU019,Aura
2003,3514.0,KU019,Aura
2004,3620.0,KU019,Aura
2005,3699.0,KU019,Aura
2006,3750.0,KU019,Aura
2007,3823.0,KU019,Aura
2008,3852.0,KU019,Aura
2009,3840.0,KU019,Aura
2010,3911.0,KU019,Aura
2011,3975.0,KU019,Aura
2012,3971.0,KU019,Aura
2013,3962.0,KU019,Aura
2014,3982.0,KU019,Aura
2015,3986.0,KU019,Aura
2016,3984.0,KU019,Aura
2017,3991.0,KU019,Aura
2018,3984.0,KU019,Aura
2019,3941.0,KU019,Aura
2020,3959.0,KU019,Aura
2021,3955.0,KU019,Aura
2022,3965.0,KU019,Aura
2023,3961.0,KU019,Aura
2024,3966.0,KU019,Aura
2025,3937.0,KU019,Aura
1990,529.0,KU035,Brändö
1991,532.0,KU035,Brändö
1992,536.0,KU035,Brändö
1993,538.0,KU035,Brändö
1994,546.0,KU035,Brändö
1995,548.0,KU035,Brändö
1996,534.0,KU035,Brändö
1997,538.0,KU035,Brändö
1998,525.0,KU035,Brändö
1999,517.0,KU035,Brändö
2000,514.0,KU035,Brändö
2001,501.0,KU035,Brändö
2002,502.0,KU035,Brändö
2003,515.0,KU035,Brändö
2004,516.0,KU035,Brändö
2005,519.0,KU035,Brändö
2006,520.0,KU035,Brändö
2007,510.0,KU035,Brändö
2008,518.0,KU035,Brändö
2009,498.0,KU035,Brändö
2010,488.0,KU035,Brändö
2011,480.0,KU035,Brändö
2012,476.0,KU035,Brändö
2013,475.0,KU035,Brändö
2014,474.0,KU035,Brändö
2015,470.0,KU035,Brändö
2016,471.0,KU035,Brändö
2017,452.0,KU035,Brändö
2018,449.0,KU035,Brändö
2019,445.0,KU035,Brändö
2020,449.0,KU035,Brändö
2021,449.0,KU035,Brändö
2022,450.0,KU035,Brändö
2023,436.0,KU035,Brändö
2024,430.0,KU035,Brändö
2025,430.0,KU035,Brändö
1990,811.0,KU043,Eckerö
1991,822.0,KU043,Eckerö
1992,843.0,KU043,Eckerö
1993,829.0,KU043,Eckerö
1994,820.0,KU043,Eckerö
1995,823.0,KU043,Eckerö
1996,816.0,KU043,Eckerö
1997,810.0,KU043,Eckerö
1998,835.0,KU043,Eckerö
1999,846.0,KU043,Eckerö
2000,830.0,KU043,Eckerö
2001,839.0,KU043,Eckerö
2002,884.0,KU043,Eckerö
2003,895.0,KU043,Eckerö
2004,897.0,KU043,Eckerö
2005,925.0,KU043,Eckerö
2006,929.0,KU043,Eckerö
2007,923.0,KU043,Eckerö
2008,921.0,KU043,Eckerö
2009,924.0,KU043,Eckerö
2010,943.0,KU043,Eckerö
2011,978.0,KU043,Eckerö
2012,960.0,KU043,Eckerö
2013,947.0,KU043,Eckerö
2014,932.0,KU043,Eckerö
2015,935.0,KU043,Eckerö
2016,928.0,KU043,Eckerö
2017,948.0,KU043,Eckerö
2018,961.0,KU043,Eckerö
2019,952.0,KU043,Eckerö
2020,958.0,KU043,Eckerö
2021,933.0,KU043,Eckerö
2022,939.0,KU043,Eckerö
2023,942.0,KU043,Eckerö
2024,956.0,KU043,Eckerö
2025,961.0,KU043,Eckerö
1990,2217.0,KU046,Enonkoski
1991,2185.0,KU046,Enonkoski
1992,2222.0,KU046,Enonkoski
1993,2186.0,KU046,Enonkoski
1994,2142.0,KU046,Enonkoski
1995,2093.0,KU046,Enonkoski
1996,2035.0,KU046,Enonkoski
1997,1976.0,KU046,Enonkoski
1998,1938.0,KU046,Enonkoski
1999,1909.0,KU046,Enonkoski
2000,1871.0,KU046,Enonkoski
2001,1819.0,KU046,Enonkoski
2002,1793.0,KU046,Enonkoski
2003,1747.0,KU046,Enonkoski
2004,1738.0,KU046,Enonkoski
2005,1713.0,KU046,Enonkoski
2006,1696.0,KU046,Enonkoski
2007,1677.0,KU046,Enonkoski
2008,1651.0,KU046,Enonkoski
2009,1617.0,KU046,Enonkoski
2010,1615.0,KU046,Enonkoski
2011,1566.0,KU046,Enonkoski
2012,1532.0,KU046,Enonkoski
2013,1522.0,KU046,Enonkoski
2014,1503.0,KU046,Enonkoski
2015,1473.0,KU046,Enonkoski
2016,1453.0,KU046,Enonkoski
2017,1416.0,KU046,Enonkoski
2018,1405.0,KU046,Enonkoski
2019,1361.0,KU046,Enonkoski
2020,1369.0,KU046,Enonkoski
2021,1362.0,KU046,Enonkoski
2022,1341.0,KU046,Enonkoski
2023,1320.0,KU046,Enonkoski
2024,1288.0,KU046,Enonkoski
2025,1273.0,KU046,Enonkoski
1990,2472.0,KU047,Enontekiö
1991,2504.0,KU047,Enontekiö
1992,2475.0,KU047,Enontekiö
1993,2483.0,KU047,Enontekiö
1994,2450.0,KU047,Enontekiö
1995,2413.0,KU047,Enontekiö
1996,2378.0,KU047,Enontekiö
1997,2365.0,KU047,Enontekiö
1998,2324.0,KU047,Enontekiö
1999,2225.0,KU047,Enontekiö
2000,2145.0,KU047,Enontekiö
2001,2100.0,KU047,Enontekiö
2002,2073.0,KU047,Enontekiö
2003,2022.0,KU047,Enontekiö
2004,1998.0,KU047,Enontekiö
2005,2000.0,KU047,Enontekiö
2006,1997.0,KU047,Enontekiö
2007,1965.0,KU047,Enontekiö
2008,1915.0,KU047,Enontekiö
2009,1882.0,KU047,Enontekiö
2010,1876.0,KU047,Enontekiö
2011,1893.0,KU047,Enontekiö
2012,1880.0,KU047,Enontekiö
2013,1891.0,KU047,Enontekiö
2014,1890.0,KU047,Enontekiö
2015,1861.0,KU047,Enontekiö
2016,1872.0,KU047,Enontekiö
2017,1893.0,KU047,Enontekiö
2018,1852.0,KU047,Enontekiö
2019,1838.0,KU047,Enontekiö
2020,1808.0,KU047,Enontekiö
2021,1789.0,KU047,Enontekiö
2022,1811.0,KU047,Enontekiö
2023,1771.0,KU047,Enontekiö
2024,1762.0,KU047,Enontekiö
2025,1769.0,KU047,Enontekiö
1990,172629.0,KU049,Espoo
1991,175670.0,KU049,Espoo
1992,179054.0,KU049,Espoo
1993,182647.0,KU049,Espoo
1994,186507.0,KU049,Espoo
1995,191247.0,KU049,Espoo
1996,196260.0,KU049,Espoo
1997,200834.0,KU049,Espoo
1998,204962.0,KU049,Espoo
1999,209667.0,KU049,Espoo
2000,213271.0,KU049,Espoo
2001,216836.0,KU049,Espoo
2002,221597.0,KU049,Espoo
2003,224231.0,KU049,Espoo
2004,227472.0,KU049,Espoo
2005,231704.0,KU049,Espoo
2006,235019.0,KU049,Espoo
2007,238047.0,KU049,Espoo
2008,241565.0,KU049,Espoo
2009,244330.0,KU049,Espoo
2010,247970.0,KU049,Espoo
2011,252439.0,KU049,Espoo
2012,256824.0,KU049,Espoo
2013,260753.0,KU049,Espoo
2014,265543.0,KU049,Espoo
2015,269802.0,KU049,Espoo
2016,274583.0,KU049,Espoo
2017,279044.0,KU049,Espoo
2018,283632.0,KU049,Espoo
2019,289731.0,KU049,Espoo
2020,292796.0,KU049,Espoo
2021,297132.0,KU049,Espoo
2022,305274.0,KU049,Espoo
2023,314024.0,KU049,Espoo
2024,320931.0,KU049,Espoo
2025,325716.0,KU049,Espoo
1990,13406.0,KU050,Eura
1991,13439.0,KU050,Eura
1992,13519.0,KU050,Eura
1993,13533.0,KU050,Eura
1994,13493.0,KU050,Eura
1995,13438.0,KU050,Eura
1996,13371.0,KU050,Eura
1997,13320.0,KU050,Eura
1998,13218.0,KU050,Eura
1999,13121.0,KU050,Eura
2000,12957.0,KU050,Eura
2001,12883.0,KU050,Eura
2002,12843.0,KU050,Eura
2003,12779.0,KU050,Eura
2004,12793.0,KU050,Eura
2005,12807.0,KU050,Eura
2006,12769.0,KU050,Eura
2007,12676.0,KU050,Eura
2008,12576.0,KU050,Eura
2009,12554.0,KU050,Eura
2010,12507.0,KU050,Eura
2011,12424.0,KU050,Eura
2012,12406.0,KU050,Eura
2013,12368.0,KU050,Eura
2014,12314.0,KU050,Eura
2015,12128.0,KU050,Eura
2016,12004.0,KU050,Eura
2017,11910.0,KU050,Eura
2018,11748.0,KU050,Eura
2019,11632.0,KU050,Eura
2020,11483.0,KU050,Eura
2021,11417.0,KU050,Eura
2022,11276.0,KU050,Eura
2023,11184.0,KU050,Eura
2024,11084.0,KU050,Eura
2025,11005.0,KU050,Eura
1990,9554.0,KU051,Eurajoki
1991,9538.0,KU051,Eurajoki
1992,9625.0,KU051,Eurajoki
1993,9672.0,KU051,Eurajoki
1994,9619.0,KU051,Eurajoki
1995,9620.0,KU051,Eurajoki
1996,9549.0,KU051,Eurajoki
1997,9430.0,KU051,Eurajoki
1998,9373.0,KU051,Eurajoki
1999,9253.0,KU051,Eurajoki
2000,9233.0,KU051,Eurajoki
2001,9079.0,KU051,Eurajoki
2002,9043.0,KU051,Eurajoki
2003,9043.0,KU051,Eurajoki
2004,9102.0,KU051,Eurajoki
2005,9159.0,KU051,Eurajoki
2006,9180.0,KU051,Eurajoki
2007,9175.0,KU051,Eurajoki
2008,9188.0,KU051,Eurajoki
2009,9189.0,KU051,Eurajoki
2010,9245.0,KU051,Eurajoki
2011,9197.0,KU051,Eurajoki
2012,9282.0,KU051,Eurajoki
2013,9286.0,KU051,Eurajoki
2014,9294.0,KU051,Eurajoki
2015,9287.0,KU051,Eurajoki
2016,9418.0,KU051,Eurajoki
2017,9521.0,KU051,Eurajoki
2018,9454.0,KU051,Eurajoki
2019,9402.0,KU051,Eurajoki
2020,9452.0,KU051,Eurajoki
2021,9334.0,KU051,Eurajoki
2022,9211.0,KU051,Eurajoki
2023,9143.0,KU051,Eurajoki
2024,9052.0,KU051,Eurajoki
2025,8920.0,KU051,Eurajoki
1990,3356.0,KU052,Evijärvi
1991,3325.0,KU052,Evijärvi
1992,3329.0,KU052,Evijärvi
1993,3323.0,KU052,Evijärvi
1994,3331.0,KU052,Evijärvi
1995,3287.0,KU052,Evijärvi
1996,3243.0,KU052,Evijärvi
1997,3209.0,KU052,Evijärvi
1998,3153.0,KU052,Evijärvi
1999,3117.0,KU052,Evijärvi
2000,3067.0,KU052,Evijärvi
2001,3027.0,KU052,Evijärvi
2002,2990.0,KU052,Evijärvi
2003,2985.0,KU052,Evijärvi
2004,2935.0,KU052,Evijärvi
2005,2916.0,KU052,Evijärvi
2006,2854.0,KU052,Evijärvi
2007,2827.0,KU052,Evijärvi
2008,2780.0,KU052,Evijärvi
2009,2772.0,KU052,Evijärvi
2010,2755.0,KU052,Evijärvi
2011,2747.0,KU052,Evijärvi
2012,2686.0,KU052,Evijärvi
2013,2685.0,KU052,Evijärvi
2014,2651.0,KU052,Evijärvi
2015,2576.0,KU052,Evijärvi
2016,2535.0,KU052,Evijärvi
2017,2499.0,KU052,Evijärvi
2018,2473.0,KU052,Evijärvi
2019,2425.0,KU052,Evijärvi
2020,2408.0,KU052,Evijärvi
2021,2404.0,KU052,Evijärvi
2022,2346.0,KU052,Evijärvi
2023,2292.0,KU052,Evijärvi
2024,2272.0,KU052,Evijärvi
2025,2267.0,KU052,Evijärvi
1990,2206.0,KU060,Finström
1991,2220.0,KU060,Finström
1992,2239.0,KU060,Finström
1993,2243.0,KU060,Finström
1994,2250.0,KU060,Finström
1995,2246.0,KU060,Finström
1996,2283.0,KU060,Finström
1997,2273.0,KU060,Finström
1998,2276.0,KU060,Finström
1999,2277.0,KU060,Finström
2000,2299.0,KU060,Finström
2001,2304.0,KU060,Finström
2002,2332.0,KU060,Finström
2003,2371.0,KU060,Finström
2004,2399.0,KU060,Finström
2005,2441.0,KU060,Finström
2006,2464.0,KU060,Finström
2007,2457.0,KU060,Finström
2008,2483.0,KU060,Finström
2009,2486.0,KU060,Finström
2010,2502.0,KU060,Finström
2011,2527.0,KU060,Finström
2012,2531.0,KU060,Finström
2013,2520.0,KU060,Finström
2014,2535.0,KU060,Finström
2015,2522.0,KU060,Finström
2016,2594.0,KU060,Finström
2017,2580.0,KU060,Finström
2018,2588.0,KU060,Finström
2019,2593.0,KU060,Finström
2020,2603.0,KU060,Finström
2021,2638.0,KU060,Finström
2022,2588.0,KU060,Finström
2023,2610.0,KU060,Finström
2024,2617.0,KU060,Finström
2025,2625.0,KU060,Finström
1990,19660.0,KU061,Forssa
1991,19664.0,KU061,Forssa
1992,19699.0,KU061,Forssa
1993,19742.0,KU061,Forssa
1994,19699.0,KU061,Forssa
1995,19542.0,KU061,Forssa
1996,19335.0,KU061,Forssa
1997,19124.0,KU061,Forssa
1998,18857.0,KU061,Forssa
1999,18644.0,KU061,Forssa
2000,18506.0,KU061,Forssa
2001,18311.0,KU061,Forssa
2002,18201.0,KU061,Forssa
2003,18104.0,KU061,Forssa
2004,18076.0,KU061,Forssa
2005,17918.0,KU061,Forssa
2006,17894.0,KU061,Forssa
2007,17835.0,KU061,Forssa
2008,17870.0,KU061,Forssa
2009,17807.0,KU061,Forssa
2010,17904.0,KU061,Forssa
2011,17833.0,KU061,Forssa
2012,17727.0,KU061,Forssa
2013,17667.0,KU061,Forssa
2014,17521.0,KU061,Forssa
2015,17422.0,KU061,Forssa
2016,17332.0,KU061,Forssa
2017,17185.0,KU061,Forssa
2018,17028.0,KU061,Forssa
2019,16901.0,KU061,Forssa
2020,16800.0,KU061,Forssa
2021,16573.0,KU061,Forssa
2022,16459.0,KU061,Forssa
2023,16469.0,KU061,Forssa
2024,16478.0,KU061,Forssa
2025,16307.0,KU061,Forssa
1990,606.0,KU062,Föglö
1991,607.0,KU062,Föglö
1992,600.0,KU062,Föglö
1993,602.0,KU062,Föglö
1994,603.0,KU062,Föglö
1995,602.0,KU062,Föglö
1996,598.0,KU062,Föglö
1997,599.0,KU062,Föglö
1998,596.0,KU062,Föglö
1999,600.0,KU062,Föglö
2000,595.0,KU062,Föglö
2001,589.0,KU062,Föglö
2002,600.0,KU062,Föglö
2003,608.0,KU062,Föglö
2004,607.0,KU062,Föglö
2005,596.0,KU062,Föglö
2006,583.0,KU062,Föglö
2007,582.0,KU062,Föglö
2008,576.0,KU062,Föglö
2009,561.0,KU062,Föglö
2010,580.0,KU062,Föglö
2011,577.0,KU062,Föglö
2012,578.0,KU062,Föglö
2013,572.0,KU062,Föglö
2014,568.0,KU062,Föglö
2015,554.0,KU062,Föglö
2016,561.0,KU062,Föglö
2017,532.0,KU062,Föglö
2018,534.0,KU062,Föglö
2019,531.0,KU062,Föglö
2020,526.0,KU062,Föglö
2021,501.0,KU062,Föglö
2022,504.0,KU062,Föglö
2023,509.0,KU062,Föglö
2024,502.0,KU062,Föglö
2025,512.0,KU062,Föglö
1990,478.0,KU065,Geta
1991,472.0,KU065,Geta
1992,471.0,KU065,Geta
1993,475.0,KU065,Geta
1994,467.0,KU065,Geta
1995,461.0,KU065,Geta
1996,475.0,KU065,Geta
1997,480.0,KU065,Geta
1998,473.0,KU065,Geta
1999,482.0,KU065,Geta
2000,478.0,KU065,Geta
2001,476.0,KU065,Geta
2002,470.0,KU065,Geta
2003,461.0,KU065,Geta
2004,461.0,KU065,Geta
2005,444.0,KU065,Geta
2006,448.0,KU065,Geta
2007,443.0,KU065,Geta
2008,456.0,KU065,Geta
2009,457.0,KU065,Geta
2010,475.0,KU065,Geta
2011,492.0,KU065,Geta
2012,495.0,KU065,Geta
2013,500.0,KU065,Geta
2014,494.0,KU065,Geta
2015,500.0,KU065,Geta
2016,499.0,KU065,Geta
2017,495.0,KU065,Geta
2018,514.0,KU065,Geta
2019,496.0,KU065,Geta
2020,511.0,KU065,Geta
2021,505.0,KU065,Geta
2022,507.0,KU065,Geta
2023,509.0,KU065,Geta
2024,514.0,KU065,Geta
2025,512.0,KU065,Geta
1990,8463.0,KU069,Haapajärvi
1991,8531.0,KU069,Haapajärvi
1992,8593.0,KU069,Haapajärvi
1993,8592.0,KU069,Haapajärvi
1994,8546.0,KU069,Haapajärvi
1995,8519.0,KU069,Haapajärvi
1996,8487.0,KU069,Haapajärvi
1997,8482.0,KU069,Haapajärvi
1998,8429.0,KU069,Haapajärvi
1999,8300.0,KU069,Haapajärvi
2000,8236.0,KU069,Haapajärvi
2001,8179.0,KU069,Haapajärvi
2002,8153.0,KU069,Haapajärvi
2003,8083.0,KU069,Haapajärvi
2004,8013.0,KU069,Haapajärvi
2005,7882.0,KU069,Haapajärvi
2006,7848.0,KU069,Haapajärvi
2007,7850.0,KU069,Haapajärvi
2008,7771.0,KU069,Haapajärvi
2009,7714.0,KU069,Haapajärvi
2010,7639.0,KU069,Haapajärvi
2011,7609.0,KU069,Haapajärvi
2012,7641.0,KU069,Haapajärvi
2013,7616.0,KU069,Haapajärvi
2014,7479.0,KU069,Haapajärvi
2015,7438.0,KU069,Haapajärvi
2016,7332.0,KU069,Haapajärvi
2017,7251.0,KU069,Haapajärvi
2018,7147.0,KU069,Haapajärvi
2019,7010.0,KU069,Haapajärvi
2020,6896.0,KU069,Haapajärvi
2021,6802.0,KU069,Haapajärvi
2022,6687.0,KU069,Haapajärvi
2023,6558.0,KU069,Haapajärvi
2024,6492.0,KU069,Haapajärvi
2025,6441.0,KU069,Haapajärvi
1990,8190.0,KU071,Haapavesi
1991,8291.0,KU071,Haapavesi
1992,8358.0,KU071,Haapavesi
1993,8354.0,KU071,Haapavesi
1994,8366.0,KU071,Haapavesi
1995,8349.0,KU071,Haapavesi
1996,8289.0,KU071,Haapavesi
1997,8233.0,KU071,Haapavesi
1998,8166.0,KU071,Haapavesi
1999,8075.0,KU071,Haapavesi
2000,7983.0,KU071,Haapavesi
2001,7894.0,KU071,Haapavesi
2002,7851.0,KU071,Haapavesi
2003,7818.0,KU071,Haapavesi
2004,7753.0,KU071,Haapavesi
2005,7680.0,KU071,Haapavesi
2006,7529.0,KU071,Haapavesi
2007,7515.0,KU071,Haapavesi
2008,7493.0,KU071,Haapavesi
2009,7396.0,KU071,Haapavesi
2010,7418.0,KU071,Haapavesi
2011,7384.0,KU071,Haapavesi
2012,7283.0,KU071,Haapavesi
2013,7241.0,KU071,Haapavesi
2014,7175.0,KU071,Haapavesi
2015,7167.0,KU071,Haapavesi
2016,7098.0,KU071,Haapavesi
2017,6970.0,KU071,Haapavesi
2018,6854.0,KU071,Haapavesi
2019,6758.0,KU071,Haapavesi
2020,6667.0,KU071,Haapavesi
2021,6613.0,KU071,Haapavesi
2022,6591.0,KU071,Haapavesi
2023,6473.0,KU071,Haapavesi
2024,6365.0,KU071,Haapavesi
2025,6298.0,KU071,Haapavesi
1990,934.0,KU072,Hailuoto
1991,946.0,KU072,Hailuoto
1992,964.0,KU072,Hailuoto
